seconds,mV,mV,mV
51.695,0.000,0.000,0.000
51.703,0.000,0.000,0.000
51.711,0.000,0.000,0.000
51.719,0.000,0.000,0.000
51.727,0.000,0.000,0.000
51.734,0.000,0.000,0.000
51.742,0.000,0.000,0.000
51.750,0.000,0.000,0.000
51.758,0.000,0.000,0.000
51.766,0.000,0.000,0.000
51.773,0.000,0.000,0.000
51.781,0.000,0.000,0.000
51.789,0.000,0.000,0.000
51.797,0.000,0.000,0.000
51.805,0.000,0.000,0.000
51.812,0.000,0.000,0.000
51.820,0.000,0.000,0.000
51.828,0.000,0.000,0.000
51.836,0.000,0.000,0.000
51.844,0.000,0.000,0.000
51.852,0.000,0.000,0.000
51.859,0.000,0.000,0.000
51.867,0.000,0.000,0.000
51.875,0.000,0.000,0.000
51.883,0.000,0.000,0.000
51.891,0.000,0.000,0.000
51.898,0.000,0.000,0.000
51.906,0.000,0.000,0.000
51.914,0.000,0.000,0.000
51.922,0.000,0.000,0.000
51.930,0.000,0.000,0.000
51.938,0.000,0.000,0.000
51.945,0.000,0.000,0.000
51.953,0.000,0.000,0.000
51.961,0.000,0.000,0.000
51.969,0.000,0.000,0.000
51.977,0.000,0.000,0.000
51.984,0.000,0.000,0.000
51.992,0.000,0.000,0.000
52.000,0.000,0.000,0.000
52.008,0.000,0.000,0.000
52.016,0.000,0.000,0.000
52.023,0.000,0.000,0.000
52.031,0.000,0.000,0.000
52.039,0.000,0.000,0.000
52.047,0.000,0.000,0.000
52.055,0.000,0.000,0.000
52.062,0.000,0.000,0.000
52.070,0.000,0.000,0.000
52.078,0.000,0.000,0.000
52.086,0.000,0.000,0.000
52.094,0.000,0.000,0.000
52.102,0.000,0.000,0.000
52.109,0.000,0.000,0.000
52.117,0.000,0.000,0.000
52.125,0.000,0.000,0.000
52.133,0.000,0.000,0.000
52.141,0.000,0.000,0.000
52.148,0.000,0.000,0.000
52.156,0.000,0.000,0.000
52.164,0.000,0.000,0.000
52.172,0.000,0.000,0.000
52.180,0.000,0.000,0.000
52.188,0.000,0.000,0.000
52.195,0.000,0.000,0.000
52.203,0.000,0.000,0.000
52.211,0.000,0.000,0.000
52.219,0.000,0.000,0.000
52.227,0.000,0.000,0.000
52.234,0.000,0.000,0.000
52.242,0.000,0.000,0.000
52.250,0.000,0.000,0.000
52.258,0.000,0.000,0.000
52.266,0.000,0.000,0.000
52.273,0.000,0.000,0.000
52.281,0.000,0.000,0.000
52.289,0.000,0.000,0.000
52.297,0.000,0.000,0.000
52.305,0.000,0.000,0.000
52.312,0.000,0.000,0.000
52.320,0.000,0.000,0.000
52.328,0.000,0.000,0.000
52.336,0.000,0.000,0.000
52.344,0.000,0.000,0.000
52.352,0.000,0.000,0.000
52.359,0.000,0.000,0.000
52.367,0.000,0.000,0.000
52.375,0.000,0.000,0.000
52.383,0.000,0.000,0.000
52.391,0.000,0.000,0.000
52.398,0.000,0.000,0.000
52.406,0.000,0.000,0.000
52.414,0.000,0.000,0.000
52.422,0.000,0.000,0.000
52.430,0.000,0.000,0.000
52.438,1.000,1.000,1.000
52.445,1.000,1.000,1.000
52.453,1.000,1.000,1.000
52.461,1.000,1.000,1.000
52.469,1.000,1.000,1.000
52.477,1.000,1.000,1.000
52.484,1.000,1.000,1.000
52.492,1.000,1.000,1.000
52.500,1.000,1.000,1.000
52.508,1.000,1.000,1.000
52.516,1.000,1.000,1.000
52.523,1.000,1.000,1.000
52.531,1.000,1.000,1.000
52.539,1.000,1.000,1.000
52.547,1.000,1.000,1.000
52.555,1.000,1.000,1.000
52.562,1.000,1.000,1.000
52.570,1.000,1.000,1.000
52.578,0.000,0.000,0.000
52.586,0.000,0.000,0.000
52.594,0.000,0.000,0.000
52.602,0.000,0.000,0.000
52.609,0.000,0.000,0.000
52.617,0.000,0.000,0.000
52.625,0.000,0.000,0.000
52.633,0.000,0.000,0.000
52.641,0.000,0.000,0.000
52.648,0.000,0.000,0.000
52.656,0.000,0.000,0.000
52.664,0.000,0.000,0.000
52.672,0.000,0.000,0.000
52.680,0.000,0.000,0.000
52.688,0.000,0.000,0.000
52.695,0.000,0.000,0.000
52.703,0.000,0.000,0.000
52.711,0.000,0.000,0.000
52.719,0.000,0.000,0.000
52.727,0.000,0.000,0.000
52.734,0.000,0.000,0.000
52.742,0.000,0.000,0.000
52.750,0.000,0.000,0.000
52.758,0.000,0.000,0.000
52.766,0.000,0.000,0.000
52.773,0.000,0.000,0.000
52.781,0.000,0.000,0.000
52.789,0.000,0.000,0.000
52.797,0.000,0.000,0.000
52.805,0.000,0.000,0.000
52.812,0.000,0.000,0.000
52.820,0.000,0.000,0.000
52.828,0.000,0.000,0.000
52.836,0.000,0.000,0.000
52.844,0.000,0.000,0.000
52.852,0.000,0.000,0.000
52.859,0.000,0.000,0.000
52.867,0.000,0.000,0.000
52.875,0.000,0.000,0.000
52.883,0.000,0.000,0.000
52.891,0.000,0.000,0.000
52.898,0.000,0.000,0.000
52.906,0.000,0.000,0.000
52.914,0.000,0.000,0.000
52.922,0.000,0.000,0.000
52.930,0.000,0.000,0.000
52.938,0.000,0.000,0.000
52.945,0.000,0.000,0.000
52.953,0.000,0.000,0.000
52.961,0.000,0.000,0.000
52.969,0.000,0.000,0.000
52.977,0.000,0.000,0.000
52.984,0.000,0.000,0.000
52.992,0.000,0.000,0.000
53.000,0.000,0.000,0.000
53.008,0.000,0.000,0.000
53.016,0.000,0.000,0.000
53.023,0.000,0.000,0.000
53.031,0.000,0.000,0.000
53.039,0.000,0.000,0.000
53.047,0.000,0.000,0.000
53.055,0.000,0.000,0.000
53.062,0.000,0.000,0.000
53.070,0.000,0.000,0.000
53.078,0.000,0.000,0.000
53.086,0.000,0.000,0.000
53.094,0.000,0.000,0.000
53.102,0.000,0.000,0.000
53.109,0.000,0.000,0.000
53.117,0.000,0.000,0.000
53.125,0.000,0.000,0.000
53.133,0.000,0.000,0.000
53.141,0.000,0.000,0.000
53.148,0.000,0.000,0.000
53.156,0.000,0.000,0.000
53.164,0.000,0.000,0.000
53.172,0.000,0.000,0.000
53.180,0.000,0.000,0.000
53.188,0.000,0.000,0.000
53.195,0.000,0.000,0.000
53.203,0.000,0.000,0.000
53.211,0.000,0.000,0.000
53.219,0.000,0.000,0.000
53.227,0.000,0.000,0.000
53.234,0.000,0.000,0.000
53.242,0.000,0.000,0.000
53.250,0.000,0.000,0.000
53.258,0.000,0.000,0.000
53.266,0.000,0.000,0.000
53.273,0.000,0.000,0.000
53.281,0.000,0.000,0.000
53.289,0.000,0.000,0.000
53.297,0.000,0.000,0.000
53.305,0.000,0.000,0.000
53.312,0.000,0.000,0.000
53.320,0.000,0.000,0.000
53.328,0.000,0.000,0.000
53.336,0.000,0.000,0.000
53.344,0.000,0.000,0.000
53.352,0.000,0.000,0.000
53.359,0.000,0.000,0.000
53.367,0.000,0.000,0.000
53.375,0.000,0.000,0.000
53.383,0.000,0.000,0.000
53.391,0.000,0.000,0.000
53.398,0.000,0.000,0.000
53.406,0.000,0.000,0.000
53.414,0.000,0.000,0.000
53.422,0.000,0.000,0.000
53.430,0.000,0.000,0.000
53.438,1.000,1.000,1.000
53.445,1.000,1.000,1.000
53.453,1.000,1.000,1.000
53.461,1.000,1.000,1.000
53.469,1.000,1.000,1.000
53.477,1.000,1.000,1.000
53.484,1.000,1.000,1.000
53.492,1.000,1.000,1.000
53.500,1.000,1.000,1.000
53.508,1.000,1.000,1.000
53.516,1.000,1.000,1.000
53.523,1.000,1.000,1.000
53.531,1.000,1.000,1.000
53.539,1.000,1.000,1.000
53.547,1.000,1.000,1.000
53.555,1.000,1.000,1.000
53.562,1.000,1.000,1.000
53.570,1.000,1.000,1.000
53.578,0.000,0.000,0.000
53.586,0.000,0.000,0.000
53.594,0.000,0.000,0.000
53.602,0.000,0.000,0.000
53.609,0.000,0.000,0.000
53.617,0.000,0.000,0.000
53.625,0.000,0.000,0.000
53.633,0.000,0.000,0.000
53.641,0.000,0.000,0.000
53.648,0.000,0.000,0.000
53.656,0.000,0.000,0.000
53.664,0.000,0.000,0.000
53.672,0.000,0.000,0.000
53.680,0.000,0.000,0.000
53.688,0.000,0.000,0.000
53.695,0.000,0.000,0.000
53.703,0.000,0.000,0.000
53.711,0.000,0.000,0.000
53.719,0.000,0.000,0.000
53.727,0.000,0.000,0.000
53.734,0.000,0.000,0.000
53.742,0.000,0.000,0.000
53.750,0.000,0.000,0.000
53.758,0.000,0.000,0.000
53.766,0.000,0.000,0.000
53.773,0.000,0.000,0.000
53.781,0.000,0.000,0.000
53.789,0.000,0.000,0.000
53.797,0.000,0.000,0.000
53.805,0.000,0.000,0.000
53.812,0.000,0.000,0.000
53.820,0.000,0.000,0.000
53.828,0.000,0.000,0.000
53.836,0.000,0.000,0.000
53.844,0.000,0.000,0.000
53.852,0.000,0.000,0.000
53.859,0.000,0.000,0.000
53.867,0.000,0.000,0.000
53.875,0.000,0.000,0.000
53.883,0.000,0.000,0.000
53.891,0.000,0.000,0.000
53.898,0.000,0.000,0.000
53.906,0.000,0.000,0.000
53.914,0.000,0.000,0.000
53.922,0.000,0.000,0.000
53.930,0.000,0.000,0.000
53.938,0.000,0.000,0.000
53.945,0.000,0.000,0.000
53.953,0.000,0.000,0.000
53.961,0.000,0.000,0.000
53.969,0.000,0.000,0.000
53.977,0.000,0.000,0.000
53.984,0.000,0.000,0.000
53.992,0.000,0.000,0.000
54.000,0.000,0.000,0.000
54.008,0.000,0.000,0.000
54.016,0.000,0.000,0.000
54.023,0.000,0.000,0.000
54.031,0.000,0.000,0.000
54.039,0.000,0.000,0.000
54.047,0.000,0.000,0.000
54.055,0.000,0.000,0.000
54.062,0.000,0.000,0.000
54.070,0.000,0.000,0.000
54.078,0.000,0.000,0.000
54.086,0.000,0.000,0.000
54.094,0.000,0.000,0.000
54.102,0.000,0.000,0.000
54.109,0.000,0.000,0.000
54.117,0.000,0.000,0.000
54.125,0.000,0.000,0.000
54.133,0.000,0.000,0.000
54.141,0.000,0.000,0.000
54.148,0.000,0.000,0.000
54.156,0.000,0.000,0.000
54.164,0.000,0.000,0.000
54.172,0.000,0.000,0.000
54.180,0.000,0.000,0.000
54.188,0.000,0.000,0.000
54.195,0.000,0.000,0.000
54.203,0.000,0.000,0.000
54.211,0.000,0.000,0.000
54.219,0.000,0.000,0.000
54.227,0.000,0.000,0.000
54.234,0.000,0.000,0.000
54.242,0.000,0.000,0.000
54.250,0.000,0.000,0.000
54.258,0.000,0.000,0.000
54.266,0.000,0.000,0.000
54.273,0.000,0.000,0.000
54.281,0.000,0.000,0.000
54.289,0.000,0.000,0.000
54.297,0.000,0.000,0.000
54.305,0.000,0.000,0.000
54.312,0.000,0.000,0.000
54.320,0.000,0.000,0.000
54.328,0.000,0.000,0.000
54.336,0.000,0.000,0.000
54.344,0.000,0.000,0.000
54.352,0.000,0.000,0.000
54.359,0.000,0.000,0.000
54.367,0.000,0.000,0.000
54.375,0.000,0.000,0.000
54.383,0.000,0.000,0.000
54.391,0.000,0.000,0.000
54.398,0.000,0.000,0.000
54.406,0.000,0.000,0.000
54.414,0.000,0.000,0.000
54.422,0.000,0.000,0.000
54.430,0.000,0.000,0.000
54.438,1.000,1.000,1.000
54.445,1.000,1.000,1.000
54.453,1.000,1.000,1.000
54.461,1.000,1.000,1.000
54.469,1.000,1.000,1.000
54.477,1.000,1.000,1.000
54.484,1.000,1.000,1.000
54.492,1.000,1.000,1.000
54.500,1.000,1.000,1.000
54.508,1.000,1.000,1.000
54.516,1.000,1.000,1.000
54.523,1.000,1.000,1.000
54.531,1.000,1.000,1.000
54.539,1.000,1.000,1.000
54.547,1.000,1.000,1.000
54.555,1.000,1.000,1.000
54.562,1.000,1.000,1.000
54.570,1.000,1.000,1.000
54.578,0.000,0.000,0.000
54.586,0.000,0.000,0.000
54.594,0.000,0.000,0.000
54.602,0.000,0.000,0.000
54.609,0.000,0.000,0.000
54.617,0.000,0.000,0.000
54.625,0.000,0.000,0.000
54.633,0.000,0.000,0.000
54.641,0.000,0.000,0.000
54.648,0.000,0.000,0.000
54.656,0.000,0.000,0.000
54.664,0.000,0.000,0.000
54.672,0.000,0.000,0.000
54.680,0.000,0.000,0.000
54.688,0.000,0.000,0.000
54.695,0.000,0.000,0.000
54.703,0.000,0.000,0.000
54.711,0.000,0.000,0.000
54.719,0.000,0.000,0.000
54.727,0.000,0.000,0.000
54.734,0.000,0.000,0.000
54.742,0.000,0.000,0.000
54.750,0.000,0.000,0.000
54.758,0.000,0.000,0.000
54.766,0.000,0.000,0.000
54.773,0.000,0.000,0.000
54.781,0.000,0.000,0.000
54.789,0.000,0.000,0.000
54.797,0.000,0.000,0.000
54.805,0.000,0.000,0.000
54.812,0.000,0.000,0.000
54.820,0.000,0.000,0.000
54.828,0.000,0.000,0.000
54.836,0.000,0.000,0.000
54.844,0.000,0.000,0.000
54.852,0.000,0.000,0.000
54.859,0.000,0.000,0.000
54.867,0.000,0.000,0.000
54.875,0.000,0.000,0.000
54.883,0.000,0.000,0.000
54.891,0.000,0.000,0.000
54.898,0.000,0.000,0.000
54.906,0.000,0.000,0.000
54.914,0.000,0.000,0.000
54.922,0.000,0.000,0.000
54.930,0.000,0.000,0.000
54.938,0.000,0.000,0.000
54.945,0.000,0.000,0.000
54.953,0.000,0.000,0.000
54.961,0.000,0.000,0.000
54.969,0.000,0.000,0.000
54.977,0.000,0.000,0.000
54.984,0.000,0.000,0.000
54.992,0.000,0.000,0.000
55.000,0.000,0.000,0.000
55.008,0.000,0.000,0.000
55.016,0.000,0.000,0.000
55.023,0.000,0.000,0.000
55.031,0.000,0.000,0.000
55.039,0.000,0.000,0.000
55.047,0.000,0.000,0.000
55.055,0.000,0.000,0.000
55.062,0.000,0.000,0.000
55.070,0.000,0.000,0.000
55.078,0.000,0.000,0.000
55.086,0.000,0.000,0.000
55.094,0.000,0.000,0.000
55.102,0.000,0.000,0.000
55.109,0.000,0.000,0.000
55.117,0.000,0.000,0.000
55.125,0.000,0.000,0.000
55.133,0.000,0.000,0.000
55.141,0.000,0.000,0.000
55.148,0.000,0.000,0.000
55.156,0.000,0.000,0.000
55.164,0.000,0.000,0.000
55.172,0.000,0.000,0.000
55.180,0.000,0.000,0.000
55.188,0.000,0.000,0.000
55.195,0.000,0.000,0.000
55.203,0.000,0.000,0.000
55.211,0.000,0.000,0.000
55.219,0.000,0.000,0.000
55.227,0.000,0.000,0.000
55.234,0.000,0.000,0.000
55.242,0.000,0.000,0.000
55.250,0.000,0.000,0.000
55.258,0.000,0.000,0.000
55.266,0.000,0.000,0.000
55.273,0.000,0.000,0.000
55.281,0.000,0.000,0.000
55.289,0.000,0.000,0.000
55.297,0.000,0.000,0.000
55.305,0.000,0.000,0.000
55.312,0.000,0.000,0.000
55.320,0.000,0.000,0.000
55.328,0.000,0.000,0.000
55.336,0.000,0.000,0.000
55.344,0.000,0.000,0.000
55.352,0.000,0.000,0.000
55.359,0.000,0.000,0.000
55.367,0.000,0.000,0.000
55.375,0.000,0.000,0.000
55.383,0.000,0.000,0.000
55.391,0.000,0.000,0.000
55.398,0.000,0.000,0.000
55.406,0.000,0.000,0.000
55.414,0.000,0.000,0.000
55.422,0.000,0.000,0.000
55.430,0.000,0.000,0.000
55.438,1.000,1.000,1.000
55.445,1.000,1.000,1.000
55.453,1.000,1.000,1.000
55.461,1.000,1.000,1.000
55.469,1.000,1.000,1.000
55.477,1.000,1.000,1.000
55.484,1.000,1.000,1.000
55.492,1.000,1.000,1.000
55.500,1.000,1.000,1.000
55.508,1.000,1.000,1.000
55.516,1.000,1.000,1.000
55.523,1.000,1.000,1.000
55.531,1.000,1.000,1.000
55.539,1.000,1.000,1.000
55.547,1.000,1.000,1.000
55.555,1.000,1.000,1.000
55.562,1.000,1.000,1.000
55.570,1.000,1.000,1.000
55.578,0.000,0.000,0.000
55.586,0.000,0.000,0.000
55.594,0.000,0.000,0.000
55.602,0.000,0.000,0.000
55.609,0.000,0.000,0.000
55.617,0.000,0.000,0.000
55.625,0.000,0.000,0.000
55.633,0.000,0.000,0.000
55.641,0.000,0.000,0.000
55.648,0.000,0.000,0.000
55.656,0.000,0.000,0.000
55.664,0.000,0.000,0.000
55.672,0.000,0.000,0.000
55.680,0.000,0.000,0.000
55.688,0.000,0.000,0.000
55.695,0.000,0.000,0.000
55.703,0.000,0.000,0.000
55.711,0.000,0.000,0.000
55.719,0.000,0.000,0.000
55.727,0.000,0.000,0.000
55.734,0.000,0.000,0.000
55.742,0.000,0.000,0.000
55.750,0.000,0.000,0.000
55.758,0.000,0.000,0.000
55.766,0.000,0.000,0.000
55.773,0.000,0.000,0.000
55.781,0.000,0.000,0.000
55.789,0.000,0.000,0.000
55.797,0.000,0.000,0.000
55.805,0.000,0.000,0.000
55.812,0.000,0.000,0.000
55.820,0.000,0.000,0.000
55.828,0.000,0.000,0.000
55.836,0.000,0.000,0.000
55.844,0.000,0.000,0.000
55.852,0.000,0.000,0.000
55.859,0.000,0.000,0.000
55.867,0.000,0.000,0.000
55.875,0.000,0.000,0.000
55.883,0.000,0.000,0.000
55.891,0.000,0.000,0.000
55.898,0.000,0.000,0.000
55.906,0.000,0.000,0.000
55.914,0.000,0.000,0.000
55.922,0.000,0.000,0.000
55.930,0.000,0.000,0.000
55.938,0.000,0.000,0.000
55.945,0.000,0.000,0.000
55.953,0.000,0.000,0.000
55.961,0.000,0.000,0.000
55.969,0.000,0.000,0.000
55.977,0.000,0.000,0.000
55.984,0.000,0.000,0.000
55.992,0.000,0.000,0.000
56.000,0.000,0.000,0.000
56.008,0.000,0.000,0.000
56.016,0.000,0.000,0.000
56.023,0.000,0.000,0.000
56.031,0.000,0.000,0.000
56.039,0.000,0.000,0.000
56.047,0.000,0.000,0.000
56.055,0.000,0.000,0.000
56.062,0.000,0.000,0.000
56.070,0.000,0.000,0.000
56.078,0.000,0.000,0.000
56.086,0.000,0.000,0.000
56.094,0.000,0.000,0.000
56.102,0.000,0.000,0.000
56.109,0.000,0.000,0.000
56.117,0.000,0.000,0.000
56.125,0.000,0.000,0.000
56.133,0.000,0.000,0.000
56.141,0.000,0.000,0.000
56.148,0.000,0.000,0.000
56.156,0.000,0.000,0.000
56.164,0.000,0.000,0.000
56.172,0.000,0.000,0.000
56.180,0.000,0.000,0.000
56.188,0.000,0.000,0.000
56.195,0.000,0.000,0.000
56.203,0.000,0.000,0.000
56.211,0.000,0.000,0.000
56.219,0.000,0.000,0.000
56.227,0.000,0.000,0.000
56.234,0.000,0.000,0.000
56.242,0.000,0.000,0.000
56.250,0.000,0.000,0.000
56.258,0.000,0.000,0.000
56.266,0.000,0.000,0.000
56.273,0.000,0.000,0.000
56.281,0.000,0.000,0.000
56.289,0.000,0.000,0.000
56.297,0.000,0.000,0.000
56.305,0.000,0.000,0.000
56.312,0.000,0.000,0.000
56.320,0.000,0.000,0.000
56.328,0.000,0.000,0.000
56.336,0.000,0.000,0.000
56.344,0.000,0.000,0.000
56.352,0.000,0.000,0.000
56.359,0.000,0.000,0.000
56.367,0.000,0.000,0.000
56.375,0.000,0.000,0.000
56.383,0.000,0.000,0.000
56.391,0.000,0.000,0.000
56.398,0.000,0.000,0.000
56.406,0.000,0.000,0.000
56.414,0.000,0.000,0.000
56.422,0.000,0.000,0.000
56.430,0.000,0.000,0.000
56.438,1.000,1.000,1.000
56.445,1.000,1.000,1.000
56.453,1.000,1.000,1.000
56.461,1.000,1.000,1.000
56.469,1.000,1.000,1.000
56.477,1.000,1.000,1.000
56.484,1.000,1.000,1.000
56.492,1.000,1.000,1.000
56.500,1.000,1.000,1.000
56.508,1.000,1.000,1.000
56.516,1.000,1.000,1.000
56.523,1.000,1.000,1.000
56.531,1.000,1.000,1.000
56.539,1.000,1.000,1.000
56.547,1.000,1.000,1.000
56.555,1.000,1.000,1.000
56.562,1.000,1.000,1.000
56.570,1.000,1.000,1.000
56.578,0.000,0.000,0.000
56.586,0.000,0.000,0.000
56.594,0.000,0.000,0.000
56.602,0.000,0.000,0.000
56.609,0.000,0.000,0.000
56.617,0.000,0.000,0.000
56.625,0.000,0.000,0.000
56.633,0.000,0.000,0.000
56.641,0.000,0.000,0.000
56.648,0.000,0.000,0.000
56.656,0.000,0.000,0.000
56.664,0.000,0.000,0.000
56.672,0.000,0.000,0.000
56.680,0.000,0.000,0.000
56.688,0.000,0.000,0.000
56.695,0.000,0.000,0.000
56.703,0.000,0.000,0.000
56.711,0.000,0.000,0.000
56.719,0.000,0.000,0.000
56.727,0.000,0.000,0.000
56.734,0.000,0.000,0.000
56.742,0.000,0.000,0.000
56.750,0.000,0.000,0.000
56.758,0.000,0.000,0.000
56.766,0.000,0.000,0.000
56.773,0.000,0.000,0.000
56.781,0.000,0.000,0.000
56.789,0.000,0.000,0.000
56.797,0.000,0.000,0.000
56.805,0.000,0.000,0.000
56.812,0.000,0.000,0.000
56.820,0.000,0.000,0.000
56.828,0.000,0.000,0.000
56.836,0.000,0.000,0.000
56.844,0.000,0.000,0.000
56.852,0.000,0.000,0.000
56.859,0.000,0.000,0.000
56.867,0.000,0.000,0.000
56.875,0.000,0.000,0.000
56.883,0.000,0.000,0.000
56.891,0.000,0.000,0.000
56.898,0.000,0.000,0.000
56.906,0.000,0.000,0.000
56.914,0.000,0.000,0.000
56.922,0.000,0.000,0.000
56.930,0.000,0.000,0.000
56.938,0.000,0.000,0.000
56.945,0.000,0.000,0.000
56.953,0.000,0.000,0.000
56.961,0.000,0.000,0.000
56.969,0.000,0.000,0.000
56.977,0.000,0.000,0.000
56.984,0.000,0.000,0.000
56.992,0.000,0.000,0.000
57.000,0.000,0.000,0.000
57.008,0.000,0.000,0.000
57.016,0.000,0.000,0.000
57.023,0.000,0.000,0.000
57.031,0.000,0.000,0.000
57.039,0.000,0.000,0.000
57.047,0.000,0.000,0.000
57.055,0.000,0.000,0.000
57.062,0.000,0.000,0.000
57.070,0.000,0.000,0.000
57.078,0.000,0.000,0.000
57.086,0.000,0.000,0.000
57.094,0.000,0.000,0.000
57.102,0.000,0.000,0.000
57.109,0.000,0.000,0.000
57.117,0.000,0.000,0.000
57.125,0.000,0.000,0.000
57.133,0.000,0.000,0.000
57.141,0.000,0.000,0.000
57.148,0.000,0.000,0.000
57.156,0.000,0.000,0.000
57.164,0.000,0.000,0.000
57.172,0.000,0.000,0.000
57.180,0.000,0.000,0.000
57.188,0.000,0.000,0.000
57.195,0.000,0.000,0.000
57.203,0.000,0.000,0.000
57.211,0.000,0.000,0.000
57.219,0.000,0.000,0.000
57.227,0.000,0.000,0.000
57.234,0.000,0.000,0.000
57.242,0.000,0.000,0.000
57.250,0.000,0.000,0.000
57.258,0.000,0.000,0.000
57.266,0.000,0.000,0.000
57.273,0.000,0.000,0.000
57.281,0.000,0.000,0.000
57.289,0.000,0.000,0.000
57.297,0.000,0.000,0.000
57.305,0.000,0.000,0.000
57.312,0.000,0.000,0.000
57.320,0.000,0.000,0.000
57.328,0.000,0.000,0.000
57.336,0.000,0.000,0.000
57.344,0.000,0.000,0.000
57.352,0.000,0.000,0.000
57.359,0.000,0.000,0.000
57.367,0.000,0.000,0.000
57.375,0.000,0.000,0.000
57.383,0.000,0.000,0.000
57.391,0.000,0.000,0.000
57.398,0.000,0.000,0.000
57.406,0.000,0.000,0.000
57.414,0.000,0.000,0.000
57.422,0.000,0.000,0.000
57.430,0.000,0.000,0.000
57.438,1.000,1.000,1.000
57.445,1.000,1.000,1.000
57.453,1.000,1.000,1.000
57.461,1.000,1.000,1.000
57.469,1.000,1.000,1.000
57.477,1.000,1.000,1.000
57.484,1.000,1.000,1.000
57.492,1.000,1.000,1.000
57.500,1.000,1.000,1.000
57.508,1.000,1.000,1.000
57.516,1.000,1.000,1.000
57.523,1.000,1.000,1.000
57.531,1.000,1.000,1.000
57.539,1.000,1.000,1.000
57.547,1.000,1.000,1.000
57.555,1.000,1.000,1.000
57.562,1.000,1.000,1.000
57.570,1.000,1.000,1.000
57.578,0.000,0.000,0.000
57.586,0.000,0.000,0.000
57.594,0.000,0.000,0.000
57.602,0.000,0.000,0.000
57.609,0.000,0.000,0.000
57.617,0.000,0.000,0.000
57.625,0.000,0.000,0.000
57.633,0.000,0.000,0.000
57.641,0.000,0.000,0.000
57.648,0.000,0.000,0.000
57.656,0.000,0.000,0.000
57.664,0.000,0.000,0.000
57.672,0.000,0.000,0.000
57.680,0.000,0.000,0.000
57.688,0.000,0.000,0.000
57.695,0.000,0.000,0.000
57.703,0.000,0.000,0.000
57.711,0.000,0.000,0.000
57.719,0.000,0.000,0.000
57.727,0.000,0.000,0.000
57.734,0.000,0.000,0.000
57.742,0.000,0.000,0.000
57.750,0.000,0.000,0.000
57.758,0.000,0.000,0.000
57.766,0.000,0.000,0.000
57.773,0.000,0.000,0.000
57.781,0.000,0.000,0.000
57.789,0.000,0.000,0.000
57.797,0.000,0.000,0.000
57.805,0.000,0.000,0.000
57.812,0.000,0.000,0.000
57.820,0.000,0.000,0.000
57.828,0.000,0.000,0.000
57.836,0.000,0.000,0.000
57.844,0.000,0.000,0.000
57.852,0.000,0.000,0.000
57.859,0.000,0.000,0.000
57.867,0.000,0.000,0.000
57.875,0.000,0.000,0.000
57.883,0.000,0.000,0.000
57.891,0.000,0.000,0.000
57.898,0.000,0.000,0.000
57.906,0.000,0.000,0.000
57.914,0.000,0.000,0.000
57.922,0.000,0.000,0.000
57.930,0.000,0.000,0.000
57.938,0.000,0.000,0.000
57.945,0.000,0.000,0.000
57.953,0.000,0.000,0.000
57.961,0.000,0.000,0.000
57.969,0.000,0.000,0.000
57.977,0.000,0.000,0.000
57.984,0.000,0.000,0.000
57.992,0.000,0.000,0.000
58.000,0.000,0.000,0.000
58.008,0.000,0.000,0.000
58.016,0.000,0.000,0.000
58.023,0.000,0.000,0.000
58.031,0.000,0.000,0.000
58.039,0.000,0.000,0.000
58.047,0.000,0.000,0.000
58.055,0.000,0.000,0.000
58.062,0.000,0.000,0.000
58.070,0.000,0.000,0.000
58.078,0.000,0.000,0.000
58.086,0.000,0.000,0.000
58.094,0.000,0.000,0.000
58.102,0.000,0.000,0.000
58.109,0.000,0.000,0.000
58.117,0.000,0.000,0.000
58.125,0.000,0.000,0.000
58.133,0.000,0.000,0.000
58.141,0.000,0.000,0.000
58.148,0.000,0.000,0.000
58.156,0.000,0.000,0.000
58.164,0.000,0.000,0.000
58.172,0.000,0.000,0.000
58.180,0.000,0.000,0.000
58.188,0.000,0.000,0.000
58.195,0.000,0.000,0.000
58.203,0.000,0.000,0.000
58.211,0.000,0.000,0.000
58.219,0.000,0.000,0.000
58.227,0.000,0.000,0.000
58.234,0.000,0.000,0.000
58.242,0.000,0.000,0.000
58.250,0.000,0.000,0.000
58.258,0.000,0.000,0.000
58.266,0.000,0.000,0.000
58.273,0.000,0.000,0.000
58.281,0.000,0.000,0.000
58.289,0.000,0.000,0.000
58.297,0.000,0.000,0.000
58.305,0.000,0.000,0.000
58.312,0.000,0.000,0.000
58.320,0.000,0.000,0.000
58.328,0.000,0.000,0.000
58.336,0.000,0.000,0.000
58.344,0.000,0.000,0.000
58.352,0.000,0.000,0.000
58.359,0.000,0.000,0.000
58.367,0.000,0.000,0.000
58.375,0.000,0.000,0.000
58.383,0.000,0.000,0.000
58.391,0.000,0.000,0.000
58.398,0.000,0.000,0.000
58.406,0.000,0.000,0.000
58.414,0.000,0.000,0.000
58.422,0.000,0.000,0.000
58.430,0.000,0.000,0.000
58.438,1.000,1.000,1.000
58.445,1.000,1.000,1.000
58.453,1.000,1.000,1.000
58.461,1.000,1.000,1.000
58.469,1.000,1.000,1.000
58.477,1.000,1.000,1.000
58.484,1.000,1.000,1.000
58.492,1.000,1.000,1.000
58.500,1.000,1.000,1.000
58.508,1.000,1.000,1.000
58.516,1.000,1.000,1.000
